sample_id,dataset_name,source_video_id,group_id,official_split,split,label,generator_name,generation_task,video_id,prompt_sha256,selection_key,archive_path,archive_member_path,file_size_compressed,file_size_uncompressed,license_status,download_status
open_sora::Y1UAh2rVzQ8_55_0to120,AIGVDBench,Y1UAh2rVzQ8_55_0to120,aigvdbench:Y1UAh2rVzQ8_55_0to120,train,train,1,Open-Sora,text_to_video,Y1UAh2rVzQ8_55_0to120.mp4,05e3d3ee281a72ecaff155a793430f19c8f1c1f18d0a8a1eb750f1e754c2db74,00a8cc6fff6e32bebefcdba33cfcd5ebbb3716c1f23a6af0141074611d9ba593,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Y1UAh2rVzQ8_55_0to120.mp4,65862,66632,dataset_cc_by_4_0_component_partial,not_downloaded
real::cSujpyEO_1g_53_0to114,AIGVDBench,cSujpyEO_1g_53_0to114,aigvdbench:cSujpyEO_1g_53_0to114,train,train,0,,real_video,cSujpyEO_1g_53_0to114.mp4,f601ca0de8b2a1c3cd58271960a99e2cc9ce9cb13a0ab5bd14a63ede9721bf99,00ae43bbe6109ca48e45991a1177b2ca6fcf686c1ff68fe6550d4bb373351fd2,AIGVDBench/Real/Real.zip,videos/cSujpyEO_1g_53_0to114.mp4,2164208,2164660,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::cSujpyEO_1g_53_0to114,AIGVDBench,cSujpyEO_1g_53_0to114,aigvdbench:cSujpyEO_1g_53_0to114,train,train,1,Open-Sora,text_to_video,cSujpyEO_1g_53_0to114.mp4,f601ca0de8b2a1c3cd58271960a99e2cc9ce9cb13a0ab5bd14a63ede9721bf99,00ae43bbe6109ca48e45991a1177b2ca6fcf686c1ff68fe6550d4bb373351fd2,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/cSujpyEO_1g_53_0to114.mp4,70730,71475,dataset_cc_by_4_0_component_partial,not_downloaded
real::OmT-7Wp51fc_17_40to688,AIGVDBench,OmT-7Wp51fc_17_40to688,aigvdbench:OmT-7Wp51fc_17_40to688,train,train,0,,real_video,OmT-7Wp51fc_17_40to688.mp4,818762ebc0bce1ea3b4efbcf57fd9341165d2e14a66a655d0a892a122c2edbd0,00af8ec6fe672525766e3ccb3881f284f526d64ba7781604d64a744b6f079c6e,AIGVDBench/Real/Real.zip,videos/OmT-7Wp51fc_17_40to688.mp4,20529033,20530460,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::OmT-7Wp51fc_17_40to688,AIGVDBench,OmT-7Wp51fc_17_40to688,aigvdbench:OmT-7Wp51fc_17_40to688,train,train,1,Open-Sora,text_to_video,OmT-7Wp51fc_17_40to688.mp4,818762ebc0bce1ea3b4efbcf57fd9341165d2e14a66a655d0a892a122c2edbd0,00af8ec6fe672525766e3ccb3881f284f526d64ba7781604d64a744b6f079c6e,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/OmT-7Wp51fc_17_40to688.mp4,68766,69531,dataset_cc_by_4_0_component_partial,not_downloaded
real::kzDGAGz-EW8_200_61to188,AIGVDBench,kzDGAGz-EW8_200_61to188,aigvdbench:kzDGAGz-EW8_200_61to188,train,train,0,,real_video,kzDGAGz-EW8_200_61to188.mp4,448246622086abdb4176bcf43dd59d7ca8eedaafe93b96c16997f6ce3fe63aa9,00b544f68de376684c8cc56b720d929ba6342e110c4e1194cb654ec849c8b649,AIGVDBench/Real/Real.zip,videos/kzDGAGz-EW8_200_61to188.mp4,1958147,1958769,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::kzDGAGz-EW8_200_61to188,AIGVDBench,kzDGAGz-EW8_200_61to188,aigvdbench:kzDGAGz-EW8_200_61to188,train,train,1,Open-Sora,text_to_video,kzDGAGz-EW8_200_61to188.mp4,448246622086abdb4176bcf43dd59d7ca8eedaafe93b96c16997f6ce3fe63aa9,00b544f68de376684c8cc56b720d929ba6342e110c4e1194cb654ec849c8b649,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/kzDGAGz-EW8_200_61to188.mp4,53746,54543,dataset_cc_by_4_0_component_partial,not_downloaded
real::Q_KZpoxs7eY_34_0to138,AIGVDBench,Q_KZpoxs7eY_34_0to138,aigvdbench:Q_KZpoxs7eY_34_0to138,train,train,0,,real_video,Q_KZpoxs7eY_34_0to138.mp4,ab18a217bb4d3b83737b965688e8c2a656aae201b72e7c30428709d3bdd6710c,00b6071cbc4f85152fb84ef71f38b13d35c333f973506229ee36ec74755ddf20,AIGVDBench/Real/Real.zip,videos/Q_KZpoxs7eY_34_0to138.mp4,2324592,2325161,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::Q_KZpoxs7eY_34_0to138,AIGVDBench,Q_KZpoxs7eY_34_0to138,aigvdbench:Q_KZpoxs7eY_34_0to138,train,train,1,Open-Sora,text_to_video,Q_KZpoxs7eY_34_0to138.mp4,ab18a217bb4d3b83737b965688e8c2a656aae201b72e7c30428709d3bdd6710c,00b6071cbc4f85152fb84ef71f38b13d35c333f973506229ee36ec74755ddf20,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/Q_KZpoxs7eY_34_0to138.mp4,37309,38210,dataset_cc_by_4_0_component_partial,not_downloaded
real::WAkqEg1P-6k_41_84to283,AIGVDBench,WAkqEg1P-6k_41_84to283,aigvdbench:WAkqEg1P-6k_41_84to283,train,train,0,,real_video,WAkqEg1P-6k_41_84to283.mp4,a8efacb2592942d4c1055a4033c82adae8dce3ced09ecc39dc0f9fa9af11cfa8,00b695149e2b7560388559885f359920a7b4b9afa822b9997a3597178fe59e5d,AIGVDBench/Real/Real.zip,videos/WAkqEg1P-6k_41_84to283.mp4,3862452,3862978,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::WAkqEg1P-6k_41_84to283,AIGVDBench,WAkqEg1P-6k_41_84to283,aigvdbench:WAkqEg1P-6k_41_84to283,train,train,1,Open-Sora,text_to_video,WAkqEg1P-6k_41_84to283.mp4,a8efacb2592942d4c1055a4033c82adae8dce3ced09ecc39dc0f9fa9af11cfa8,00b695149e2b7560388559885f359920a7b4b9afa822b9997a3597178fe59e5d,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/WAkqEg1P-6k_41_84to283.mp4,57140,57954,dataset_cc_by_4_0_component_partial,not_downloaded
real::RFpJwdKwyjc_6_844to1110,AIGVDBench,RFpJwdKwyjc_6_844to1110,aigvdbench:RFpJwdKwyjc_6_844to1110,train,train,0,,real_video,RFpJwdKwyjc_6_844to1110.mp4,e92255b40c21e40ef9135ee4d03e799540e3b8b4e1c330af5429edfc82b4fb10,00b9fe7eb8ec74cbf2e55e8909c0c2ff9722f4f5c534327b9ac8e14fb0ab99fa,AIGVDBench/Real/Real.zip,videos/RFpJwdKwyjc_6_844to1110.mp4,10934588,10934220,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::RFpJwdKwyjc_6_844to1110,AIGVDBench,RFpJwdKwyjc_6_844to1110,aigvdbench:RFpJwdKwyjc_6_844to1110,train,train,1,Open-Sora,text_to_video,RFpJwdKwyjc_6_844to1110.mp4,e92255b40c21e40ef9135ee4d03e799540e3b8b4e1c330af5429edfc82b4fb10,00b9fe7eb8ec74cbf2e55e8909c0c2ff9722f4f5c534327b9ac8e14fb0ab99fa,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/RFpJwdKwyjc_6_844to1110.mp4,63978,64764,dataset_cc_by_4_0_component_partial,not_downloaded
real::qY3kJalwJCA_19_0to102,AIGVDBench,qY3kJalwJCA_19_0to102,aigvdbench:qY3kJalwJCA_19_0to102,train,train,0,,real_video,qY3kJalwJCA_19_0to102.mp4,db24326dc74335baff873c52402e9a2dd403ce0167acaea5893dc8e57d499a4b,00bc4b9467923ee1bc4570c4d0989db1a39a8f764411f308b489c98fe17442e9,AIGVDBench/Real/Real.zip,videos/qY3kJalwJCA_19_0to102.mp4,2268385,2268808,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::qY3kJalwJCA_19_0to102,AIGVDBench,qY3kJalwJCA_19_0to102,aigvdbench:qY3kJalwJCA_19_0to102,train,train,1,Open-Sora,text_to_video,qY3kJalwJCA_19_0to102.mp4,db24326dc74335baff873c52402e9a2dd403ce0167acaea5893dc8e57d499a4b,00bc4b9467923ee1bc4570c4d0989db1a39a8f764411f308b489c98fe17442e9,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/qY3kJalwJCA_19_0to102.mp4,66873,67689,dataset_cc_by_4_0_component_partial,not_downloaded
real::5t7wo8u5SRE_19_0to193,AIGVDBench,5t7wo8u5SRE_19_0to193,aigvdbench:5t7wo8u5SRE_19_0to193,train,train,0,,real_video,5t7wo8u5SRE_19_0to193.mp4,2bfdb7a98b077e1d358608d0a1beb1fd711e8e4a6e978419013ed475dc6f8de7,00c567af8e4216231387d6a443c1a1d6e2455e59a0eb24a6edb0e65eb94e6c53,AIGVDBench/Real/Real.zip,videos/5t7wo8u5SRE_19_0to193.mp4,2788667,2789823,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::5t7wo8u5SRE_19_0to193,AIGVDBench,5t7wo8u5SRE_19_0to193,aigvdbench:5t7wo8u5SRE_19_0to193,train,train,1,Open-Sora,text_to_video,5t7wo8u5SRE_19_0to193.mp4,2bfdb7a98b077e1d358608d0a1beb1fd711e8e4a6e978419013ed475dc6f8de7,00c567af8e4216231387d6a443c1a1d6e2455e59a0eb24a6edb0e65eb94e6c53,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/5t7wo8u5SRE_19_0to193.mp4,43967,44820,dataset_cc_by_4_0_component_partial,not_downloaded
real::itiCqbxMSX0_5_0to132,AIGVDBench,itiCqbxMSX0_5_0to132,aigvdbench:itiCqbxMSX0_5_0to132,train,train,0,,real_video,itiCqbxMSX0_5_0to132.mp4,8fe46b5651d26e15dc560273a9deeb80d09977a50214250b1800f035998c6f9c,00cca7beb63c1d2832d6718ce64557043af64c453f32f3655ca91b30da199d01,AIGVDBench/Real/Real.zip,videos/itiCqbxMSX0_5_0to132.mp4,2251627,2252715,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::itiCqbxMSX0_5_0to132,AIGVDBench,itiCqbxMSX0_5_0to132,aigvdbench:itiCqbxMSX0_5_0to132,train,train,1,Open-Sora,text_to_video,itiCqbxMSX0_5_0to132.mp4,8fe46b5651d26e15dc560273a9deeb80d09977a50214250b1800f035998c6f9c,00cca7beb63c1d2832d6718ce64557043af64c453f32f3655ca91b30da199d01,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/itiCqbxMSX0_5_0to132.mp4,90388,91086,dataset_cc_by_4_0_component_partial,not_downloaded
real::BqiSOb_Llh0_1_95to197,AIGVDBench,BqiSOb_Llh0_1_95to197,aigvdbench:BqiSOb_Llh0_1_95to197,train,train,0,,real_video,BqiSOb_Llh0_1_95to197.mp4,d38b241b336eb6b94664ad765429985d529ba4c0a4b7e8f404cb629377e1eadc,00d1ef4980af5e6b9f5342e22700363952ebc3021d809a1f5ef53fe5522a6f38,AIGVDBench/Real/Real.zip,videos/BqiSOb_Llh0_1_95to197.mp4,991679,992388,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::BqiSOb_Llh0_1_95to197,AIGVDBench,BqiSOb_Llh0_1_95to197,aigvdbench:BqiSOb_Llh0_1_95to197,train,train,1,Open-Sora,text_to_video,BqiSOb_Llh0_1_95to197.mp4,d38b241b336eb6b94664ad765429985d529ba4c0a4b7e8f404cb629377e1eadc,00d1ef4980af5e6b9f5342e22700363952ebc3021d809a1f5ef53fe5522a6f38,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/BqiSOb_Llh0_1_95to197.mp4,39526,40303,dataset_cc_by_4_0_component_partial,not_downloaded
real::h2nUg0Hx81s_322_0to118,AIGVDBench,h2nUg0Hx81s_322_0to118,aigvdbench:h2nUg0Hx81s_322_0to118,train,train,0,,real_video,h2nUg0Hx81s_322_0to118.mp4,293ac4e256e79ba996f5175e8f512e4f81046375ca4d22a58f37e16c6e04a87b,00d2a3e056139c61c3734503950fe9c2639b91f72a54b1727f33581b31c531d3,AIGVDBench/Real/Real.zip,videos/h2nUg0Hx81s_322_0to118.mp4,2949520,2950363,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::h2nUg0Hx81s_322_0to118,AIGVDBench,h2nUg0Hx81s_322_0to118,aigvdbench:h2nUg0Hx81s_322_0to118,train,train,1,Open-Sora,text_to_video,h2nUg0Hx81s_322_0to118.mp4,293ac4e256e79ba996f5175e8f512e4f81046375ca4d22a58f37e16c6e04a87b,00d2a3e056139c61c3734503950fe9c2639b91f72a54b1727f33581b31c531d3,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/h2nUg0Hx81s_322_0to118.mp4,42413,43205,dataset_cc_by_4_0_component_partial,not_downloaded
real::ZOlqY5QMisE_87_0to346,AIGVDBench,ZOlqY5QMisE_87_0to346,aigvdbench:ZOlqY5QMisE_87_0to346,train,train,0,,real_video,ZOlqY5QMisE_87_0to346.mp4,44acc50b124c12990150d0aef4797b6507b4140db447bea99a24fc69c22a0b49,00d5282c432e541443fbde8835a496dcd748648aa1a283d4382d38e0d32d6996,AIGVDBench/Real/Real.zip,videos/ZOlqY5QMisE_87_0to346.mp4,6813501,6814558,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::ZOlqY5QMisE_87_0to346,AIGVDBench,ZOlqY5QMisE_87_0to346,aigvdbench:ZOlqY5QMisE_87_0to346,train,train,1,Open-Sora,text_to_video,ZOlqY5QMisE_87_0to346.mp4,44acc50b124c12990150d0aef4797b6507b4140db447bea99a24fc69c22a0b49,00d5282c432e541443fbde8835a496dcd748648aa1a283d4382d38e0d32d6996,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/ZOlqY5QMisE_87_0to346.mp4,57929,58681,dataset_cc_by_4_0_component_partial,not_downloaded
real::PHuXNq3p3Lw_89_0to244,AIGVDBench,PHuXNq3p3Lw_89_0to244,aigvdbench:PHuXNq3p3Lw_89_0to244,train,train,0,,real_video,PHuXNq3p3Lw_89_0to244.mp4,3722a8af0c820e2f202e3912b6ecc8135120aabd21594633cac468e77ae84493,00d9e7c9da2c246da3496cb3e45fbd23415429d9efd5f24cc8cdcb5d2310bbac,AIGVDBench/Real/Real.zip,videos/PHuXNq3p3Lw_89_0to244.mp4,3432664,3433269,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::PHuXNq3p3Lw_89_0to244,AIGVDBench,PHuXNq3p3Lw_89_0to244,aigvdbench:PHuXNq3p3Lw_89_0to244,train,train,1,Open-Sora,text_to_video,PHuXNq3p3Lw_89_0to244.mp4,3722a8af0c820e2f202e3912b6ecc8135120aabd21594633cac468e77ae84493,00d9e7c9da2c246da3496cb3e45fbd23415429d9efd5f24cc8cdcb5d2310bbac,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/PHuXNq3p3Lw_89_0to244.mp4,91981,92684,dataset_cc_by_4_0_component_partial,not_downloaded
real::pR5j4IH86U0_88_0to253,AIGVDBench,pR5j4IH86U0_88_0to253,aigvdbench:pR5j4IH86U0_88_0to253,train,train,0,,real_video,pR5j4IH86U0_88_0to253.mp4,54815f53b30bf9c00b8fba8e08ae921c5c694b3248eedddd63eff75944c5ffeb,00df6afd454c8626b19b48d408cd152984e737704552525bdbbade2d9395ed39,AIGVDBench/Real/Real.zip,videos/pR5j4IH86U0_88_0to253.mp4,3122827,3123928,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::pR5j4IH86U0_88_0to253,AIGVDBench,pR5j4IH86U0_88_0to253,aigvdbench:pR5j4IH86U0_88_0to253,train,train,1,Open-Sora,text_to_video,pR5j4IH86U0_88_0to253.mp4,54815f53b30bf9c00b8fba8e08ae921c5c694b3248eedddd63eff75944c5ffeb,00df6afd454c8626b19b48d408cd152984e737704552525bdbbade2d9395ed39,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/pR5j4IH86U0_88_0to253.mp4,63985,64741,dataset_cc_by_4_0_component_partial,not_downloaded
real::1VUz8j8qb9c_190_52to157,AIGVDBench,1VUz8j8qb9c_190_52to157,aigvdbench:1VUz8j8qb9c_190_52to157,train,train,0,,real_video,1VUz8j8qb9c_190_52to157.mp4,6195e08bd7b8f7f99882484ebaaaae2d57b1114dfed8d77e89ba06e57434d388,00eab56f1a384c603d00183095abac7980f2ed6bb9f2687b05e69bb8702108b0,AIGVDBench/Real/Real.zip,videos/1VUz8j8qb9c_190_52to157.mp4,1655906,1656638,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::1VUz8j8qb9c_190_52to157,AIGVDBench,1VUz8j8qb9c_190_52to157,aigvdbench:1VUz8j8qb9c_190_52to157,train,train,1,Open-Sora,text_to_video,1VUz8j8qb9c_190_52to157.mp4,6195e08bd7b8f7f99882484ebaaaae2d57b1114dfed8d77e89ba06e57434d388,00eab56f1a384c603d00183095abac7980f2ed6bb9f2687b05e69bb8702108b0,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/1VUz8j8qb9c_190_52to157.mp4,74916,75671,dataset_cc_by_4_0_component_partial,not_downloaded
real::PwVIrEiSVcE_7_21to175,AIGVDBench,PwVIrEiSVcE_7_21to175,aigvdbench:PwVIrEiSVcE_7_21to175,train,train,0,,real_video,PwVIrEiSVcE_7_21to175.mp4,e02226ebeeb1b9ca88f48f5119d317f75c84342db1719448e5d494dee885f143,00ee3fc38d938aaf84e49bd1a8977960bb8cf16bff5b62a89a570bbec4c4dcc1,AIGVDBench/Real/Real.zip,videos/PwVIrEiSVcE_7_21to175.mp4,1197328,1198102,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::PwVIrEiSVcE_7_21to175,AIGVDBench,PwVIrEiSVcE_7_21to175,aigvdbench:PwVIrEiSVcE_7_21to175,train,train,1,Open-Sora,text_to_video,PwVIrEiSVcE_7_21to175.mp4,e02226ebeeb1b9ca88f48f5119d317f75c84342db1719448e5d494dee885f143,00ee3fc38d938aaf84e49bd1a8977960bb8cf16bff5b62a89a570bbec4c4dcc1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/PwVIrEiSVcE_7_21to175.mp4,22660,23652,dataset_cc_by_4_0_component_partial,not_downloaded
real::yqoUL6Mep4I_13_33to234,AIGVDBench,yqoUL6Mep4I_13_33to234,aigvdbench:yqoUL6Mep4I_13_33to234,train,train,0,,real_video,yqoUL6Mep4I_13_33to234.mp4,fc19f0c62bf6382834c8a1e1cafc9b1671ab965df33ff664f5f767ba99f0bfa8,00ee4a705641f5370ae12661598178603ad599ea8d6f9b4ac403721419a26a90,AIGVDBench/Real/Real.zip,videos/yqoUL6Mep4I_13_33to234.mp4,3852720,3853160,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::yqoUL6Mep4I_13_33to234,AIGVDBench,yqoUL6Mep4I_13_33to234,aigvdbench:yqoUL6Mep4I_13_33to234,train,train,1,Open-Sora,text_to_video,yqoUL6Mep4I_13_33to234.mp4,fc19f0c62bf6382834c8a1e1cafc9b1671ab965df33ff664f5f767ba99f0bfa8,00ee4a705641f5370ae12661598178603ad599ea8d6f9b4ac403721419a26a90,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/yqoUL6Mep4I_13_33to234.mp4,58780,59576,dataset_cc_by_4_0_component_partial,not_downloaded
real::hdFNkcvvy5c_92_0to109,AIGVDBench,hdFNkcvvy5c_92_0to109,aigvdbench:hdFNkcvvy5c_92_0to109,train,train,0,,real_video,hdFNkcvvy5c_92_0to109.mp4,04bafa73923bb7c68ae1287341785ce441460e9ff74579a4aca94963ba30b9b2,00ee994c6fcf1979a4993c141ef17174706130329663556d5b0234cc92555196,AIGVDBench/Real/Real.zip,videos/hdFNkcvvy5c_92_0to109.mp4,1565483,1566102,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::hdFNkcvvy5c_92_0to109,AIGVDBench,hdFNkcvvy5c_92_0to109,aigvdbench:hdFNkcvvy5c_92_0to109,train,train,1,Open-Sora,text_to_video,hdFNkcvvy5c_92_0to109.mp4,04bafa73923bb7c68ae1287341785ce441460e9ff74579a4aca94963ba30b9b2,00ee994c6fcf1979a4993c141ef17174706130329663556d5b0234cc92555196,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/hdFNkcvvy5c_92_0to109.mp4,41865,42655,dataset_cc_by_4_0_component_partial,not_downloaded
real::UUxXzjbZ4qE_44_0to131,AIGVDBench,UUxXzjbZ4qE_44_0to131,aigvdbench:UUxXzjbZ4qE_44_0to131,train,train,0,,real_video,UUxXzjbZ4qE_44_0to131.mp4,2c9a57bb3d20e1d60d2862c51bb57fecbc01309d36b2766dd39619ad36277420,00f22d54ae0506d3d8d6fac15e1f2a2db6204e9abc8eba88c61cecbb2c5296a8,AIGVDBench/Real/Real.zip,videos/UUxXzjbZ4qE_44_0to131.mp4,2444092,2444633,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::UUxXzjbZ4qE_44_0to131,AIGVDBench,UUxXzjbZ4qE_44_0to131,aigvdbench:UUxXzjbZ4qE_44_0to131,train,train,1,Open-Sora,text_to_video,UUxXzjbZ4qE_44_0to131.mp4,2c9a57bb3d20e1d60d2862c51bb57fecbc01309d36b2766dd39619ad36277420,00f22d54ae0506d3d8d6fac15e1f2a2db6204e9abc8eba88c61cecbb2c5296a8,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/UUxXzjbZ4qE_44_0to131.mp4,47214,48101,dataset_cc_by_4_0_component_partial,not_downloaded
real::WjHMdrqpx3o_20_40to145,AIGVDBench,WjHMdrqpx3o_20_40to145,aigvdbench:WjHMdrqpx3o_20_40to145,train,train,0,,real_video,WjHMdrqpx3o_20_40to145.mp4,e0f7e71034d6b18e66934cbdeea9b21617f66259fd94a419f6c049680efab28a,00fa9e8322b9e6a2de89debef796142257bf8f15c6096ebb68950a15f691c963,AIGVDBench/Real/Real.zip,videos/WjHMdrqpx3o_20_40to145.mp4,2598869,2599554,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::WjHMdrqpx3o_20_40to145,AIGVDBench,WjHMdrqpx3o_20_40to145,aigvdbench:WjHMdrqpx3o_20_40to145,train,train,1,Open-Sora,text_to_video,WjHMdrqpx3o_20_40to145.mp4,e0f7e71034d6b18e66934cbdeea9b21617f66259fd94a419f6c049680efab28a,00fa9e8322b9e6a2de89debef796142257bf8f15c6096ebb68950a15f691c963,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/WjHMdrqpx3o_20_40to145.mp4,80958,81723,dataset_cc_by_4_0_component_partial,not_downloaded
real::0QotszIgZso_31_0to313,AIGVDBench,0QotszIgZso_31_0to313,aigvdbench:0QotszIgZso_31_0to313,train,train,0,,real_video,0QotszIgZso_31_0to313.mp4,a5fd7614a2451df86ee5ec89406cb015ff415669ed22aa2042ac8a8e9966f71c,00fcc1d43380b02ca2a60b6e645cd7e7721abafce64ded6a531494f663563284,AIGVDBench/Real/Real.zip,videos/0QotszIgZso_31_0to313.mp4,7302524,7302729,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::0QotszIgZso_31_0to313,AIGVDBench,0QotszIgZso_31_0to313,aigvdbench:0QotszIgZso_31_0to313,train,train,1,Open-Sora,text_to_video,0QotszIgZso_31_0to313.mp4,a5fd7614a2451df86ee5ec89406cb015ff415669ed22aa2042ac8a8e9966f71c,00fcc1d43380b02ca2a60b6e645cd7e7721abafce64ded6a531494f663563284,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/0QotszIgZso_31_0to313.mp4,48722,49587,dataset_cc_by_4_0_component_partial,not_downloaded
real::23i__Z-Hm9c_92_0to326,AIGVDBench,23i__Z-Hm9c_92_0to326,aigvdbench:23i__Z-Hm9c_92_0to326,train,train,0,,real_video,23i__Z-Hm9c_92_0to326.mp4,248342926d83463edd826d3d85c2d20c2b22c5c39ed68c3d39b07cfa306ca76f,00fec24357c5625dd6e1cfda54ea3d57a4659503983bee52aa7eb70612e74a22,AIGVDBench/Real/Real.zip,videos/23i__Z-Hm9c_92_0to326.mp4,5802788,5803773,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::23i__Z-Hm9c_92_0to326,AIGVDBench,23i__Z-Hm9c_92_0to326,aigvdbench:23i__Z-Hm9c_92_0to326,train,train,1,Open-Sora,text_to_video,23i__Z-Hm9c_92_0to326.mp4,248342926d83463edd826d3d85c2d20c2b22c5c39ed68c3d39b07cfa306ca76f,00fec24357c5625dd6e1cfda54ea3d57a4659503983bee52aa7eb70612e74a22,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/23i__Z-Hm9c_92_0to326.mp4,63666,64438,dataset_cc_by_4_0_component_partial,not_downloaded
real::7pdva1luF4A_8_58to405,AIGVDBench,7pdva1luF4A_8_58to405,aigvdbench:7pdva1luF4A_8_58to405,train,train,0,,real_video,7pdva1luF4A_8_58to405.mp4,442a7477e815478ba47c0840ccc4ce3a73e9a24440687fcfcbb85387d884a4ee,0102d38c43645b87c1c6dde2ba53ffdfa5aaea5aa48e03239bfd0ee9a6153750,AIGVDBench/Real/Real.zip,videos/7pdva1luF4A_8_58to405.mp4,4807508,4808583,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::7pdva1luF4A_8_58to405,AIGVDBench,7pdva1luF4A_8_58to405,aigvdbench:7pdva1luF4A_8_58to405,train,train,1,Open-Sora,text_to_video,7pdva1luF4A_8_58to405.mp4,442a7477e815478ba47c0840ccc4ce3a73e9a24440687fcfcbb85387d884a4ee,0102d38c43645b87c1c6dde2ba53ffdfa5aaea5aa48e03239bfd0ee9a6153750,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/7pdva1luF4A_8_58to405.mp4,64071,64893,dataset_cc_by_4_0_component_partial,not_downloaded
real::1c0W-iGw32Y_39_106to209,AIGVDBench,1c0W-iGw32Y_39_106to209,aigvdbench:1c0W-iGw32Y_39_106to209,train,train,0,,real_video,1c0W-iGw32Y_39_106to209.mp4,6c1e455ba45329354991aa2cc777d294574451b6e8c6026ee0b76417a8b31ece,01044a45019d3382a49648d7288500f3b7c9f41fe4d3b9863dab18253df481df,AIGVDBench/Real/Real.zip,videos/1c0W-iGw32Y_39_106to209.mp4,951430,952004,dataset_cc_by_4_0_component_partial,not_downloaded
open_sora::1c0W-iGw32Y_39_106to209,AIGVDBench,1c0W-iGw32Y_39_106to209,aigvdbench:1c0W-iGw32Y_39_106to209,train,train,1,Open-Sora,text_to_video,1c0W-iGw32Y_39_106to209.mp4,6c1e455ba45329354991aa2cc777d294574451b6e8c6026ee0b76417a8b31ece,01044a45019d3382a49648d7288500f3b7c9f41fe4d3b9863dab18253df481df,AIGVDBench/OpenSource/T2V/Open-Sora.zip,videos/1c0W-iGw32Y_39_106to209.mp4,31355,32298,dataset_cc_by_4_0_component_partial,not_downloaded
real::yxzqc321CF8_2_0to104,AIGVDBench,yxzqc321CF8_2_0to104,aigvdbench:yxzqc321CF8_2_0to104,train,train,0,,real_video,yxzqc321CF8_2_0to104.mp4,06bc7305d7d14c844d64be35fe904cfe92af6a3ccd4dab1aa86358d652c71c47,0107759733ecb1e55f568aeb93bacdb4e87a729e49aa83d6f7140dea67e1112f,AIGVDBench/Real/Real.zip,videos/yxzqc321CF8_2_0to104.mp4,2206473,2206962,dataset_cc_by_4_0_component_partial,not_downloaded
