sample_id,group_id,split,label_for_posthoc_reference,archive_path,archive_revision,archive_member_path,local_video_path,expected_uncompressed_size,actual_file_size,zip_crc,sha256,codec,width,height,fps,duration_seconds,frame_count,range_bytes_transferred,extraction_seconds,ffprobe_ok,status,failure_reason,candidate_manifest_sha256
real::lExN3FdIvw8_26_0to110,aigvdbench:lExN3FdIvw8_26_0to110,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/lExN3FdIvw8_26_0to110.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpsRXhOM0ZkSXZ3OF8yNl8wdG8xMTA/real.mp4,1890157,1890157,bd66a994,8498db661f48e0416213c45cc007a70c052f5983140e4da56ad3e81380844edf,h264,1920,1080,25.0,4.4,110,1889842,10.86313452757895,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::lExN3FdIvw8_26_0to110,aigvdbench:lExN3FdIvw8_26_0to110,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/lExN3FdIvw8_26_0to110.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpsRXhOM0ZkSXZ3OF8yNl8wdG8xMTA/open_sora.mp4,41236,41236,7913871f,faa45e2fa8677cae34104245d05f61839b65af4f4e0f1ef9c5f6f30baac0f6d6,h264,336,192,24.0,1.541667,37,40486,10.985580569133162,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::ym205HqYEnE_71_0to113,aigvdbench:ym205HqYEnE_71_0to113,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/ym205HqYEnE_71_0to113.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp5bTIwNUhxWUVuRV83MV8wdG8xMTM/real.mp4,1909669,1909669,a910528e,a924cdf6e1f30ceadcc8b8542f183006d626d2f825af3b34341d031ac473cfce,h264,1920,1080,29.97,3.770437,113,1909343,17.010305275209248,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::ym205HqYEnE_71_0to113,aigvdbench:ym205HqYEnE_71_0to113,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/ym205HqYEnE_71_0to113.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDp5bTIwNUhxWUVuRV83MV8wdG8xMTM/open_sora.mp4,33578,33578,c73f7f1a,c4e22ddfdead756e3a002f550c562c27188fb98d900fe6fabea88bdd2eb1d407,h264,336,192,24.0,1.541667,37,32728,8.599384935572743,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::F29HGMNKcnk_63_0to191,aigvdbench:F29HGMNKcnk_63_0to191,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/F29HGMNKcnk_63_0to191.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpGMjlIR01OS2Nua182M18wdG8xOTE/real.mp4,7402233,7402233,77b741c4,6f98f933620ae274a026f13d325cf05d28f0abe3d514ddadf9ad16ea7b6c2632,h264,1920,1080,29.97,6.37304,191,7402004,12.553213093429804,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::F29HGMNKcnk_63_0to191,aigvdbench:F29HGMNKcnk_63_0to191,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/F29HGMNKcnk_63_0to191.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpGMjlIR01OS2Nua182M18wdG8xOTE/open_sora.mp4,85804,85804,f4581f87,72498d5ba7c7f35541325ac3bf53b5ca20c32e96eb6916463cb902d53af80be9,h264,336,192,24.0,1.541667,37,85115,9.249087439849973,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::iPxDcHbS1xc_32_0to136,aigvdbench:iPxDcHbS1xc_32_0to136,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/iPxDcHbS1xc_32_0to136.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDppUHhEY0hiUzF4Y18zMl8wdG8xMzY/real.mp4,1279258,1279258,9205d221,746a96a1a3bc9074be4b2e1ea46affd8a81c976176e0f00100d366ea1e85aca2,h264,1920,1080,29.97,4.537871,136,1277991,8.145282425917685,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::iPxDcHbS1xc_32_0to136,aigvdbench:iPxDcHbS1xc_32_0to136,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/iPxDcHbS1xc_32_0to136.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDppUHhEY0hiUzF4Y18zMl8wdG8xMzY/open_sora.mp4,83446,83446,23ed7712,56f47730b02e82a1eed7f33caba70c6c6b3aa7968d24978cb90623709604303b,h264,336,192,24.0,1.541667,37,82789,12.961818135343492,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::1IL7cpSq1t0_16_0to298,aigvdbench:1IL7cpSq1t0_16_0to298,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/1IL7cpSq1t0_16_0to298.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDoxSUw3Y3BTcTF0MF8xNl8wdG8yOTg/real.mp4,4522013,4522013,ce03390f,962c8c5027186953d8c9d34a74e0c7791556a967c2d5ecf612349efc86c192de,h264,1920,1080,29.97,9.242576,277,4521382,35.56777869537473,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::1IL7cpSq1t0_16_0to298,aigvdbench:1IL7cpSq1t0_16_0to298,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/1IL7cpSq1t0_16_0to298.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDoxSUw3Y3BTcTF0MF8xNl8wdG8yOTg/open_sora.mp4,49595,49595,a73f862a,26a76efdf97553046f70ce3fa208d12c1fc808dbb5d4a3e144a2860d9edca8d1,h264,336,192,24.0,1.541667,37,48881,11.363056149333715,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::-i7R-fPF22c_6_108to292,aigvdbench:-i7R-fPF22c_6_108to292,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/-i7R-fPF22c_6_108to292.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDotaTdSLWZQRjIyY182XzEwOHRvMjky/real.mp4,3446607,3446607,b9b4ddee,3a0724565e1d8f0f5f32068d2b09e7588ef43d91ecac097bf61b0c220bd0cdb8,h264,1920,1080,29.97,5.438772,163,3446235,15.485661312937737,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::-i7R-fPF22c_6_108to292,aigvdbench:-i7R-fPF22c_6_108to292,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/-i7R-fPF22c_6_108to292.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDotaTdSLWZQRjIyY182XzEwOHRvMjky/open_sora.mp4,60119,60119,93bc7978,31ea97aee936dee879045aa09883fd44b4441e1f23b493428a1a6406c0822a7a,h264,336,192,24.0,1.541667,37,59313,11.73634278960526,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::Y1UAh2rVzQ8_55_0to120,aigvdbench:Y1UAh2rVzQ8_55_0to120,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/Y1UAh2rVzQ8_55_0to120.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpZMVVBaDJyVnpROF81NV8wdG8xMjA/real.mp4,2313292,2313292,4905cf44,eeea679264ba1b7116d117329d60a583665bf5f67b247182b2c1d5e4928c128d,h264,1920,1080,25.0,3.96,99,2313059,8.681118319742382,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::Y1UAh2rVzQ8_55_0to120,aigvdbench:Y1UAh2rVzQ8_55_0to120,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/Y1UAh2rVzQ8_55_0to120.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpZMVVBaDJyVnpROF81NV8wdG8xMjA/open_sora.mp4,66632,66632,58ef1bb9,de29c6c97a0b28b7f98633ae1782c4ccd11d58d088da08b00e11efbe65289aae,h264,336,192,24.0,1.541667,37,65924,12.780240634456277,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::cSujpyEO_1g_53_0to114,aigvdbench:cSujpyEO_1g_53_0to114,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/cSujpyEO_1g_53_0to114.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpjU3VqcHlFT18xZ181M18wdG8xMTQ/real.mp4,2164660,2164660,1f9f358d,448d81dc194e9cd11617e917a8827040c17a82518c31105cdec1799a5b2070aa,h264,1920,1080,29.97,3.103103,93,2164298,16.81738163996488,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::cSujpyEO_1g_53_0to114,aigvdbench:cSujpyEO_1g_53_0to114,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/cSujpyEO_1g_53_0to114.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpjU3VqcHlFT18xZ181M18wdG8xMTQ/open_sora.mp4,71475,71475,d6804b5a,bc7ddc1722a8c8f0642764ae6356f0393f5d114b247f8bbbf3a74cdd7cd10231,h264,336,192,24.0,1.541667,37,70792,13.379826393909752,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::OmT-7Wp51fc_17_40to688,aigvdbench:OmT-7Wp51fc_17_40to688,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/OmT-7Wp51fc_17_40to688.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpPbVQtN1dwNTFmY18xN180MHRvNjg4/real.mp4,20530460,20530460,77ca881c,50de7a95810b10f14c1b5ddc1f79db9b1496b9a61e0bb5e728e2ab130a5ec56d,h264,1920,1080,30.0,20.9,627,20529124,41.104982329532504,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::OmT-7Wp51fc_17_40to688,aigvdbench:OmT-7Wp51fc_17_40to688,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/OmT-7Wp51fc_17_40to688.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpPbVQtN1dwNTFmY18xN180MHRvNjg4/open_sora.mp4,69531,69531,0cc534e7,9dc6b9ff3f2c690aa34cbce10e595b7ddd43a865f1aedbc9d36a2ee446d07f0c,h264,336,192,24.0,1.541667,37,68829,8.621772785671055,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::kzDGAGz-EW8_200_61to188,aigvdbench:kzDGAGz-EW8_200_61to188,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/kzDGAGz-EW8_200_61to188.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDprekRHQUd6LUVXOF8yMDBfNjF0bzE4OA/real.mp4,1958769,1958769,76c2da68,2add396f772dfc21cd0928fe9395cb138742d2735bc30cfbf46fe8d6a8f4b6d3,h264,1920,1080,25.0,4.24,106,1958239,14.887706503272057,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::kzDGAGz-EW8_200_61to188,aigvdbench:kzDGAGz-EW8_200_61to188,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/kzDGAGz-EW8_200_61to188.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDprekRHQUd6LUVXOF8yMDBfNjF0bzE4OA/open_sora.mp4,54543,54543,2cdd4f82,02ae1a0f3d667aab387e72a6135e66321d2725b167e7955a32d71ed46d1821a8,h264,336,192,24.0,1.541667,37,53810,10.334255226887763,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::Q_KZpoxs7eY_34_0to138,aigvdbench:Q_KZpoxs7eY_34_0to138,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/Q_KZpoxs7eY_34_0to138.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpRX0tacG94czdlWV8zNF8wdG8xMzg/real.mp4,2325161,2325161,3c12b1aa,d336415002018615ff68baf40ddc4d94362be1d308b5ef28195b06b7dd016c67,h264,1920,1080,25.0,5.52,138,2324682,18.334525203332305,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::Q_KZpoxs7eY_34_0to138,aigvdbench:Q_KZpoxs7eY_34_0to138,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/Q_KZpoxs7eY_34_0to138.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpRX0tacG94czdlWV8zNF8wdG8xMzg/open_sora.mp4,38210,38210,00218c23,db80933276a233ea5cf2184931b62c96b627d440e7d0ea383f2deb9002507bf1,h264,336,192,24.0,1.541667,37,37371,11.787261041812599,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::WAkqEg1P-6k_41_84to283,aigvdbench:WAkqEg1P-6k_41_84to283,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/WAkqEg1P-6k_41_84to283.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpXQWtxRWcxUC02a180MV84NHRvMjgz/real.mp4,3862978,3862978,1a1d8511,fbf2f41063ecd3981a929b4f7ceee86674a184d27056a5a0e1c3409e1faaccb0,h264,1920,1080,25.0,7.12,178,3862543,12.54541605245322,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::WAkqEg1P-6k_41_84to283,aigvdbench:WAkqEg1P-6k_41_84to283,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/WAkqEg1P-6k_41_84to283.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpXQWtxRWcxUC02a180MV84NHRvMjgz/open_sora.mp4,57954,57954,5a110b4b,a72d198aa51a0036598ded52d2ce5ec4e844cf46c95e6a2df442f8a1f893363a,h264,336,192,24.0,1.541667,37,57203,11.050978568382561,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::RFpJwdKwyjc_6_844to1110,aigvdbench:RFpJwdKwyjc_6_844to1110,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/RFpJwdKwyjc_6_844to1110.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpSRnBKd2RLd3lqY182Xzg0NHRvMTExMA/real.mp4,10934220,10934220,f80e0a47,f508b5dcd9a28738aa694554577c69e6e3a81451fe5918d49e571af05fed623b,h264,1920,1080,30.0,8.166667,245,10934680,17.497309578582644,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::RFpJwdKwyjc_6_844to1110,aigvdbench:RFpJwdKwyjc_6_844to1110,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/RFpJwdKwyjc_6_844to1110.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpSRnBKd2RLd3lqY182Xzg0NHRvMTExMA/open_sora.mp4,64764,64764,b2547fc1,8478f7804a2509dca0ce16ec2c82dd2aeb20c905278df71261f98b07291bdcf6,h264,336,192,24.0,1.541667,37,64042,11.569621380418539,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::qY3kJalwJCA_19_0to102,aigvdbench:qY3kJalwJCA_19_0to102,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/qY3kJalwJCA_19_0to102.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpxWTNrSmFsd0pDQV8xOV8wdG8xMDI/real.mp4,2268808,2268808,7de5514a,86d5883e764bcc84929ec55da22b531a812bde3a16a1f9bb158fe33910c26a56,h264,1920,1080,23.976,4.254254,102,2268475,18.67753817513585,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::qY3kJalwJCA_19_0to102,aigvdbench:qY3kJalwJCA_19_0to102,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/qY3kJalwJCA_19_0to102.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpxWTNrSmFsd0pDQV8xOV8wdG8xMDI/open_sora.mp4,67689,67689,60b1ba59,a5a3a5ffe13abf8f906941c52ddb133b16cd56dc6e046cd73fa9953373f4303e,h264,336,192,24.0,1.541667,37,66935,9.785253399983048,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::5t7wo8u5SRE_19_0to193,aigvdbench:5t7wo8u5SRE_19_0to193,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/5t7wo8u5SRE_19_0to193.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDo1dDd3bzh1NVNSRV8xOV8wdG8xOTM/real.mp4,2789823,2789823,b25d71d4,bf7d6f391585dbfc25928c92575e34b926e5a53304922c5020bf4d70933356fb,h264,1920,1080,29.97,6.439773,193,2788757,49.4191978443414,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::5t7wo8u5SRE_19_0to193,aigvdbench:5t7wo8u5SRE_19_0to193,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/5t7wo8u5SRE_19_0to193.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDo1dDd3bzh1NVNSRV8xOV8wdG8xOTM/open_sora.mp4,44820,44820,93f480d3,58191ba0a1b47de5175018717873f5d9bd82ca8ecca9cb6dae684731b73db2b9,h264,336,192,24.0,1.541667,37,44029,11.52127038128674,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::itiCqbxMSX0_5_0to132,aigvdbench:itiCqbxMSX0_5_0to132,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/itiCqbxMSX0_5_0to132.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDppdGlDcWJ4TVNYMF81XzB0bzEzMg/real.mp4,2252715,2252715,dc0fa42d,a0afcd665c4b1e94feb861ae3fd63340881156cd5c14b13f057dac90cf4fc768,h264,1920,1080,29.97,4.404404,132,2251716,12.28667538613081,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::itiCqbxMSX0_5_0to132,aigvdbench:itiCqbxMSX0_5_0to132,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/itiCqbxMSX0_5_0to132.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDppdGlDcWJ4TVNYMF81XzB0bzEzMg/open_sora.mp4,91086,91086,257e0e90,d36a375f2cafd37a9545a66c037a748fb665ad687f3b1b22ee6ae57c9bd5a775,h264,336,192,24.0,1.541667,37,90449,8.992983278818429,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::BqiSOb_Llh0_1_95to197,aigvdbench:BqiSOb_Llh0_1_95to197,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/BqiSOb_Llh0_1_95to197.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpCcWlTT2JfTGxoMF8xXzk1dG8xOTc/real.mp4,992388,992388,e066dc13,1ebf5235f770850eb3fc7b046505498d9d4180d56c224b8277dc8f8b38ec03f8,h264,1920,1080,24.0,3.375,81,991769,10.866276502609253,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::BqiSOb_Llh0_1_95to197,aigvdbench:BqiSOb_Llh0_1_95to197,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/BqiSOb_Llh0_1_95to197.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpCcWlTT2JfTGxoMF8xXzk1dG8xOTc/open_sora.mp4,40303,40303,0375c3ee,a86e1f0fe15b928a9194d3001d82e20e1c397a6c381eb240bed47112beda4584,h264,336,192,24.0,1.541667,37,39588,9.89082970097661,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::h2nUg0Hx81s_322_0to118,aigvdbench:h2nUg0Hx81s_322_0to118,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/h2nUg0Hx81s_322_0to118.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpoMm5VZzBIeDgxc18zMjJfMHRvMTE4/real.mp4,2950363,2950363,d719276e,a16d72247f507ee64e2653ec178345a8bd65036974e0ff7d9f592e9a11bcf877,h264,1920,1080,29.97,3.937271,118,2949611,10.416081762872636,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::h2nUg0Hx81s_322_0to118,aigvdbench:h2nUg0Hx81s_322_0to118,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/h2nUg0Hx81s_322_0to118.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpoMm5VZzBIeDgxc18zMjJfMHRvMTE4/open_sora.mp4,43205,43205,d05b4c94,d87520abf28fb4df6518a53712f0d097e6e501c83fd10723ee9c3dcbf2b6d6e4,h264,336,192,24.0,1.541667,37,42476,8.019588557071984,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::ZOlqY5QMisE_87_0to346,aigvdbench:ZOlqY5QMisE_87_0to346,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/ZOlqY5QMisE_87_0to346.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpaT2xxWTVRTWlzRV84N18wdG8zNDY/real.mp4,6814558,6814558,c7ddc91c,5db30eb00effeb5955193cf212dd49ac35687179383a2bea20934a01958023d5,h264,1920,1080,29.97,11.544878,346,6813591,9.36289243772626,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
open_sora::ZOlqY5QMisE_87_0to346,aigvdbench:ZOlqY5QMisE_87_0to346,train,1,AIGVDBench/OpenSource/T2V/Open-Sora.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/ZOlqY5QMisE_87_0to346.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpaT2xxWTVRTWlzRV84N18wdG8zNDY/open_sora.mp4,58681,58681,8882ed01,cd8675dd584ca206c4244f63fdf73d2b5c95e9c7aed1ac01fa10323b59172dfb,h264,336,192,24.0,1.541667,37,57991,9.021066994406283,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
real::PHuXNq3p3Lw_89_0to244,aigvdbench:PHuXNq3p3Lw_89_0to244,train,0,AIGVDBench/Real/Real.zip,bf48acaa4920990af3dd2a511ea88e63354df305,videos/PHuXNq3p3Lw_89_0to244.mp4,/root/autodl-tmp/datasets/aigvdbench_pilot_v1/videos_v2/train/gid_YWlndmRiZW5jaDpQSHVYTnEzcDNMd184OV8wdG8yNDQ/real.mp4,3433269,3433269,ac2be9cb,8c9bd000f19f6e660710c8eae198d947803cce2c9afc74adca532efe6acb53c7,h264,1920,1080,23.976,10.176844,244,3432754,9.665269812569022,True,COMPLETE,,688c8d7a1995bef1ca23ba42d1072811a7a1be7cae5690cb49773fb598b5dfe9
