sample_id,group_id,split,label_for_posthoc_reference,analysis_ok,source_video_sha256,sampling_provenance_sha256,residual_sha256,frames,clips,objects,object_tracks,point_tracks,semantic_prior_total,semantic_prior_available,semantic_temporal_total,semantic_temporal_available,d1_total,d1_available,d2_total,d2_available,d3_total,d3_available,overall_coverage,runtime_seconds,peak_gpu_memory_mb,failure_reason,source_commit,source_config_sha256,scale_prior_schema_version,scale_prior_sha256,scale_prior_source_table_sha256,canonical_axis_schema_version,canonical_threshold_config_sha256,scale_prior_entry_id,scale_prior_confidence,sampler_version,authenticity_label_used,result_path
real::T_6n-tZuxK4_25_0to336,aigvdbench:T_6n-tZuxK4_25_0to336,train,0,True,806f40f05ccce2ca0c2da8a933e4977d84ae6dfd035222da097f12ccd9ecfa9d,ced99b35719fb6e4d1fd698d613cc6800cfd57ad6d4edd0983f60199a8cc1eca,f4d39d6f8fb94ed6776b93b31a2d989d547ee74538a4cd79b21c1c8e8331984b,32,4,32,4,1691,32,0,32,0,1654,188,2993,618,32,0,0.1657408153917699,38.70268677640706,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6VF82bi10WnV4SzRfMjVfMHRvMzM2/result.json
open_sora::T_6n-tZuxK4_25_0to336,aigvdbench:T_6n-tZuxK4_25_0to336,train,1,True,1c3f372b3177d5365b254e7d1c2ade799f16fd07d76103c282939e347efa92ce,ba48d23c0ec25c0da2b11ba46996fb2b1c2e1300396cb9a1943769d517b4642c,825348799ac436afc717e540f2ecb414cdf0151f0edb6d26a25885118a666271,32,4,32,4,885,32,0,32,0,5389,5389,4937,4498,32,0,0.948649582292876,15.63728869985789,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpUXzZuLXRadXhLNF8yNV8wdG8zMzY/result.json
real::PH8V14VgpTk_53_0to151,aigvdbench:PH8V14VgpTk_53_0to151,train,0,True,962020139244757505b2e18b12787e952bcb21bcc77e60e656cfb9b54a342830,b5c535b08d7a01f6f8060f30722b854dec601d4154e6ad3d835bca2a5e147150,b9afec9a56ddaa989af31cfded4119fdb4dfa6b552511f0b56a6faafaa116c51,32,4,68,12,2014,68,32,68,55,1980,1980,4878,4408,158,84,0.9131054563869235,46.52251920197159,481.205078125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6UEg4VjE0VmdwVGtfNTNfMHRvMTUx/result.json
open_sora::PH8V14VgpTk_53_0to151,aigvdbench:PH8V14VgpTk_53_0to151,train,1,True,0f211b41e00dfd43a7465cc5cba12469d277f455fe32161bc0c0b962e75f478f,bb763593e2fae5e8f402f237a72776a1a0ef95d219018e2e9cfa514cf922c69f,73932e63f0dd323daed5e9b40f5d9170bcaba34db4046a9ef4b7f85b6445799e,32,4,124,19,1052,124,1,124,46,4908,4908,5057,4738,427,261,0.9358561120191196,20.36338552646339,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpQSDhWMTRWZ3BUa181M18wdG8xNTE/result.json
real::MouxVDH7_BM_60_0to266,aigvdbench:MouxVDH7_BM_60_0to266,train,0,True,75106444ea40c456ab9a18329071e4fcda23db71f05d9f857920ee93cb3cac74,d84c0a5066e560a1073b542705e04dfe64a6a127c0ec6a7d378e1ff40ae9d603,7aa8153f3bb103595f69bd761b9e10afeaced1ed90eef2774280b9c24daf5ae8,32,4,29,11,1925,29,0,29,0,2286,1335,3976,2612,48,0,0.6160042306781737,40.890097668394446,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6TW91eFZESDdfQk1fNjBfMHRvMjY2/result.json
open_sora::MouxVDH7_BM_60_0to266,aigvdbench:MouxVDH7_BM_60_0to266,train,1,True,3543c4c7866554f61b11dd665261dba1dc5c2d2a69a823be7eac4aa0997afa36,440a3f4cd87e9e96cde00beea3436cd69902ce34a3b8a8daee2d1106c53dfd89,a752d1584453f6150d36e3effdeeac4eb8d65ddc9c2c9bb05bb92a78da8b5c54,32,4,35,6,865,35,0,35,28,4652,4496,4714,4052,51,0,0.8856869465796761,14.84336251579225,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpNb3V4VkRIN19CTV82MF8wdG8yNjY/result.json
real::xIrSLKUK8rs_22_0to121,aigvdbench:xIrSLKUK8rs_22_0to121,train,0,True,58974909af9c28e69e106806c0aa7caf316a48c750d69c50c654c6a680bd52c7,da45f7917d4b551df9cc4969b1e26f7cbdb36027f23e9b81bfb5045609456674,894dbb4bc1391c937f8f62866e3a5bc1a7f13ddbd172a0f06138dda60736d9b9,32,4,39,7,1457,39,0,39,0,2738,2724,4555,4378,49,0,0.9511304258561517,50.816804960370064,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6eElyU0xLVUs4cnNfMjJfMHRvMTIx/result.json
open_sora::xIrSLKUK8rs_22_0to121,aigvdbench:xIrSLKUK8rs_22_0to121,train,1,True,389aed5d1429eb8ee6e5fbb299d22625d5cde1796a4d8f3048a6d8922ceaa700,0407b8675d9a8a82d4c56be8351d4519b54af021b2ff5fa521e6d306421b1480,3e0c05d1e7f5342d29926bbffbb371a176f86fbf3b120330ffc1d700c6455600,32,4,47,9,1125,47,0,47,0,4689,4689,5369,5362,54,0,0.9849019881375682,16.204087540507317,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp4SXJTTEtVSzhyc18yMl8wdG8xMjE/result.json
real::EQZibQ1fcCA_101_0to148,aigvdbench:EQZibQ1fcCA_101_0to148,train,0,True,7252aa955d1e4181d4daf375d3b8de6a707f1cc11f1aeef616d28c6ad8f4aa70,1253136ba7fd7e10abf9d49b2c07f2feebd1ed3c589a0d9dd8dccf304a539833,27e473bd6d3b41dd73666b0cd2f8610239477d6b8ffab3a82c219eb2e70c4b7c,32,4,0,0,1074,0,0,0,0,2936,2457,4844,4312,0,0,0.8182291737814076,36.367517836391926,479.22314453125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,[],{},uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6RVFaaWJRMWZjQ0FfMTAxXzB0bzE0OA/result.json
open_sora::EQZibQ1fcCA_101_0to148,aigvdbench:EQZibQ1fcCA_101_0to148,train,1,True,8abc4a44aba90ea9bc66062098f7a8e91b6d725b075e4e1b44963511645f5af3,62322bfdc441e40df55fd2a5e9f04e71d5877d41d464f3826e471b585175cb7a,8602436720fb7a3d1dfcf66dc5ac484cd3380a6282101f1844ee52294cf11cda,32,4,8,7,739,8,0,8,0,5832,5832,3338,1300,16,0,0.7691663375195907,13.931045411154628,442.99609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpFUVppYlExZmNDQV8xMDFfMHRvMTQ4/result.json
real::AE21rZTPiZ4_8_0to200,aigvdbench:AE21rZTPiZ4_8_0to200,train,0,True,56b78b5c89fd5974d3b3267b04371a470fff5c5070527745211ff85cf5312670,9b560448fe8a1316b3fa34c5003e1b64c32afbc72cd2160a2680b66102c8d3a4,ff1c1add0f72b1f33226d3dd834aac6dbacfe86a97449d4c58e466c893a7b839,32,4,75,15,1295,75,0,75,19,2418,1850,3499,1988,111,0,0.5426139921065216,46.516379998996854,479.92724609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6QUUyMXJaVFBpWjRfOF8wdG8yMDA/result.json
open_sora::AE21rZTPiZ4_8_0to200,aigvdbench:AE21rZTPiZ4_8_0to200,train,1,True,0d616bac11b95356dc2ac239a42988cc352f74e068fa2868c289d1a9b81c0fd2,b6d6d31f78116d72235a73f44e506a08832278d0b2539cbc5248b82bbb4aaae8,252b99af9c3d52f976ba908a69c8f7d4c6397809e3c6e92eb47b3a96572e5dff,32,4,72,13,930,72,0,72,2,5273,5273,5138,4900,145,42,0.9547040468837634,16.602223834954202,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_person_height_q01_q99_v1""]","{""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpBRTIxclpUUGlaNF84XzB0bzIwMA/result.json
real::lNuiUMdOUcQ_2_104to231,aigvdbench:lNuiUMdOUcQ_2_104to231,train,0,True,0a1551a71b9d0ff1590c541c3f489444a8357af9d3129bcad8cf6e4ec25f9a91,9c31252ec0056cdf45285a9ede47d95cba5cdfd5f754ed717a16907d96c09ec3,204d122f25898c189fbfaef6d709341531305dce2e0cb1d9df25bcb480d4ce70,32,4,129,17,798,129,0,129,112,5670,5670,5354,5332,635,504,0.9749062422411162,63.275335925631225,480.8642578125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6bE51aVVNZE9VY1FfMl8xMDR0bzIzMQ/result.json
open_sora::lNuiUMdOUcQ_2_104to231,aigvdbench:lNuiUMdOUcQ_2_104to231,train,1,True,1660ce60309ff9f65489d7ac2dc99706b3ed37cf27c7bfdd0fc8e73ba9f96ce8,2ae48722f9ce6fdafcdc8561e9990186b68b36f995f0533f36fb0443546eeb61,9072f34b3800b36dc068e8dca68acc504e7a5aa89971cfb9855e72a526bbf9a2,32,4,96,12,995,96,0,96,22,4559,4473,4779,4182,339,225,0.8929282675869837,19.372078322805464,443.69970703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpsTnVpVU1kT1VjUV8yXzEwNHRvMjMx/result.json
real::jT5KZHgGElI_9_286to437,aigvdbench:jT5KZHgGElI_9_286to437,train,0,True,07b469cfa6ab1803d2163e7d1421647c4633cbf778fe6b4821aff0d2e13f0948,b3ad93fbd03e33a6ec0a427d42950a01e6f66bddc419f1e9ffeb52fe5b69d197,04e704a5d7c2ae8ece930898d884ccbeb7f29bca52b585a8c6e3b39a5efc12f9,32,4,70,17,1234,70,0,70,30,2201,1986,3544,3086,113,0,0.817242247695144,41.236512277275324,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6alQ1S1pIZ0dFbElfOV8yODZ0bzQzNw/result.json
open_sora::jT5KZHgGElI_9_286to437,aigvdbench:jT5KZHgGElI_9_286to437,train,1,True,710bb3338f5427aef7ac1903773ff43fd194f8f68db84cc60711633b6e49d756,e38fd5fbfbf42e41c37e6b25c206fc5b1493fda147fdb1cdb3773e57134fe37d,4927c3ef29b2aa88939604bd0c37d69f9cd7b295f7fbfae252f433bfb0437d7a,32,4,93,17,661,93,0,93,30,1812,1812,2419,2308,130,12,0.9150922467408883,13.866782395169139,443.46533203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjpqVDVLWkhnR0VsSV85XzI4NnRvNDM3/result.json
real::8IKb2rXQoR8_2_78to310,aigvdbench:8IKb2rXQoR8_2_78to310,train,0,True,6947b079fd3809a5f9d13cad6414de539fb84e7b4b191047d3fae8cc812a6cd0,3b3818b263bf7f7e521022fec0623c993bdd2cf571b45b80899f9e82b8eddf35,eb16b8384cfdb146a3253a510ff251ad056f024f821f3d0984af440a5d7effaa,32,4,47,11,1111,47,0,47,0,4731,4731,5283,5190,69,0,0.9743787883866414,49.49499943945557,479.69287109375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6OElLYjJyWFFvUjhfMl83OHRvMzEw/result.json
open_sora::8IKb2rXQoR8_2_78to310,aigvdbench:8IKb2rXQoR8_2_78to310,train,1,True,792417210bf100f4b868777c86fda06c851cec9c39799c5cc653408a668510e8,6575f164bbe38d6f0a9afc07f98b3cff9bbf196c2408079e648ecad7c9c4bf77,9b926f9eb4b1e270b57607f322289222470bb0d6145b3d0d490bbf596cad6937,32,4,56,9,895,56,0,56,41,5379,5379,5119,4862,131,42,0.9606618550968679,17.16776593774557,443.23095703125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjo4SUtiMnJYUW9SOF8yXzc4dG8zMTA/result.json
real::ti4ZRYuppbU_0_0to1294,aigvdbench:ti4ZRYuppbU_0_0to1294,train,0,True,3fed5a76a576f2d9040d038c4f452c18eb64ea2a4e711e4d5e2c62a59c64c4d4,51e2fe691395ee64e6a4c63f9efa64a54b1dbd8cb84723e0a67b8adb5c62758f,03123c3619fd264024b5a8ebe50dac4373d7c0debef3fd4d205b0e4ca5fe515d,32,4,199,83,940,199,0,199,28,877,315,2338,1712,1226,150,0.4082778906402545,64.4493864113465,482.56982421875,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6dGk0WlJZdXBwYlVfMF8wdG8xMjk0/result.json
open_sora::ti4ZRYuppbU_0_0to1294,aigvdbench:ti4ZRYuppbU_0_0to1294,train,1,True,87fb9233c928fa8132b37156b0d18d007696e22342840cffc7e9b90cce8f13c1,f279eb9dd093fc658542cb936fe495078185d9004c173fea5c127507b73f3720,77dd2586396c223ba7eed98a2136ce72b21b6611712c298abaf981e79e67e6e2,32,4,197,42,933,197,0,197,77,5265,5265,5092,4808,1765,861,0.8807921703894432,19.511886063963175,443.4033203125,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1"",""objectron_bottle_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high"",""objectron_bottle_height_q01_q99_v1"":""medium""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_b3Blbl9zb3JhOjp0aTRaUll1cHBiVV8wXzB0bzEyOTQ/result.json
real::BhfY7SydJas_72_0to118,aigvdbench:BhfY7SydJas_72_0to118,train,0,True,0cf1237d738343f5692b29400939e05cd36e3274cd3f8e41748e34152f193b91,7fcfb5af85ae29a240871268f9080ca8ae2c2e7ed58f9f5fdc7ea51127b8a640,d2a42983f34dbd72db007daf62d1afe2cfb04e89347fad64ab8c907b82284070,32,4,37,8,1609,37,0,37,4,3092,3092,3376,1376,45,0,0.6768556394579364,41.15074322652072,479.45849609375,,739650c00470f9ed127cdcaa69460abc9d493f5e,c76ce5268887a3224e7ebd13fc1e5a44325f265148f84770774bf0bf7ff0bf80,paper_core_scale_priors_v1,6ce420b0af6ac913569f3d5599231dc2f89e0e7d180d1c1cec3180abfd8b055b,191a79154fb529fdd304f8cd7198c3c9f22c173e494eaff5e6ff43a27044bdc8,paper_core_canonical_axis_v1,78aedb8863999d17bddce1289828a1afdb98fc9ebf0092e047c7134f5e02a4dc,"[""kitti_car_length_q01_q99_v1"",""kitti_person_height_q01_q99_v1""]","{""kitti_car_length_q01_q99_v1"":""high"",""kitti_person_height_q01_q99_v1"":""high""}",uniform_full_video_integer_v1,False,/root/autodl-tmp/outputs/paper_core_r5b3/aigvdbench_pilot2k_residuals_v1/sid_cmVhbDo6QmhmWTdTeWRKYXNfNzJfMHRvMTE4/result.json
